assists,bonus,bps,clean_sheets,clearances_blocks_interceptions,creativity,defensive_contribution,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,starts,tackles,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0,0,12,0,1,0.0,0,384,0.00,0.00,0.00,0.65,8,1,0,2.7,26.8,2026-08-23T13:00:00Z,90,False,3,0,0,0,4,0,1,3,722204,1,0,1,2,0.0,3,0,0,0,55,True,0
0,0,5,0,0,0.0,0,384,0.00,0.00,0.00,0.66,11,1,0,0.7,6.8,2026-08-28T19:00:00Z,90,False,8,1,0,0,8,0,2,1,828113,1,0,4,1,0.0,0,-10944,34008,44952,55,False,0
0,0,29,1,1,0.0,0,384,0.00,0.00,0.00,1.37,26,0,0,2.7,26.8,2026-09-05T14:00:00Z,90,False,7,0,0,0,2,0,3,3,836587,1,0,0,1,0.0,7,-48925,71140,120065,55,True,0
0,0,29,1,0,0.0,0,384,0.00,0.00,0.00,1.00,39,0,0,2.1,20.6,2026-09-13T15:30:00Z,90,False,16,0,0,0,10,0,4,3,797609,1,0,1,0,0.0,7,-46242,32234,78476,55,False,0
0,0,9,0,2,0.0,0,384,0.00,0.00,0.00,3.57,45,3,0,0.0,0.0,2026-09-20T13:00:00Z,90,False,20,0,0,0,8,0,5,4,879025,1,0,3,5,0.0,2,16386,58809,42423,55,True,0
