assists,bonus,bps,clean_sheets,clearances_blocks_interceptions,creativity,defensive_contribution,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,starts,tackles,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0,0,6,0,1,11.5,1,271,0.00,0.02,0.02,0.03,10,0,0,2.5,6.0,2026-08-24T19:00:00Z,8,False,6,0,0,0,0,0,1,0,52452,0,0,3,2,7.0,1,0,0,0,55,True,0
0,0,0,0,0,0.0,0,271,0.00,0.00,0.00,0.00,19,0,0,0.0,0.0,2026-08-30T13:00:00Z,0,False,20,0,0,0,0,0,2,0,54718,0,0,0,1,0.0,0,-4078,2812,6890,55,False,0
0,0,5,0,0,10.1,0,271,0.00,0.38,0.38,0.00,24,0,0,4.0,3.2,2026-09-05T14:00:00Z,7,False,8,0,0,0,0,0,3,0,49384,0,0,3,2,27.0,1,-6919,4409,11328,55,True,0
0,0,4,0,1,0.3,1,271,0.00,0.00,0.00,0.46,35,0,0,0.4,2.0,2026-09-12T14:00:00Z,13,False,14,0,0,0,0,0,4,0,46371,0,0,0,0,2.0,1,-4272,3624,7896,54,False,0
0,0,-1,0,1,0.0,1,271,0.00,0.00,0.00,0.36,50,1,0,0.0,0.0,2026-09-20T15:30:00Z,10,False,16,0,0,0,0,0,5,0,44522,0,0,1,1,0.0,0,-2843,3484,6327,54,True,1
